"person_name","gender_id","birth_year","death_year","data_source_id","ceda_id","religion_id","occupation_id","location_id","society_id","club_id"
Matthew Heslop,1,NA,NA,1,6,NA,NA,3,NA,NA
T P Heslop,1,NA,NA,1,4,NA,3,3,NA,NA
B Hewitt,1,NA,NA,1,3,NA,NA,7,NA,NA
B Hewitt,1,NA,NA,1,6,NA,NA,7,NA,NA
Jonas B Hewitt,1,NA,NA,1,3,NA,NA,1,NA,NA
Jonas B Hewitt,1,NA,NA,1,4,NA,NA,1,NA,NA
Alfred Hewlett,1,1831,1918,1,4,NA,16,3,11,NA
Alfred Hewlett,1,1831,1918,1,4,NA,16,3,140,NA
Alfred Hewlett,1,1831,1918,1,6,NA,16,3,11,NA
Alfred Hewlett,1,1831,1918,1,6,NA,16,3,140,NA
James Heywood,1,1810,1897,1,2,NA,5,1,9,2
James Heywood,1,1810,1897,1,2,NA,5,1,11,2
James Heywood,1,1810,1897,1,2,NA,5,1,21,2
James Heywood,1,1810,1897,1,2,NA,5,1,38,2
James Heywood,1,1810,1897,1,3,NA,5,1,9,2
James Heywood,1,1810,1897,1,3,NA,5,1,11,2
James Heywood,1,1810,1897,1,3,NA,5,1,21,2
James Heywood,1,1810,1897,1,3,NA,5,1,38,2
James Heywood,1,1810,1897,1,6,NA,5,1,9,2
James Heywood,1,1810,1897,1,6,NA,5,1,11,2
James Heywood,1,1810,1897,1,6,NA,5,1,21,2
James Heywood,1,1810,1897,1,6,NA,5,1,38,2
James Higgin,1,NA,NA,1,4,NA,16,3,NA,NA
James Higgin,1,NA,NA,1,6,NA,16,3,NA,NA
Alfred Higgins,1,NA,NA,1,4,NA,43,1,12,13
Alfred Higgins,1,NA,NA,1,6,NA,43,1,12,13
x Hildebrand,1,1838,1925,1,4,NA,7,41,NA,NA
Arthur Hill,1,NA,NA,1,3,NA,NA,NA,NA,NA
Dallas Hill,1,NA,NA,1,4,NA,NA,7,NA,NA
George Hill,1,NA,NA,1,4,NA,3,3,27,NA
L  Doake Hill,1,NA,NA,1,4,NA,3,7,NA,NA
L  Doake Hill,1,NA,NA,1,4,NA,4,7,NA,NA
R  Harvey Hilliard,1,NA,NA,1,4,NA,3,1,NA,NA
R  Harvey Hilliard,1,NA,NA,1,4,NA,3,4,NA,NA
R  Harvey Hilliard,1,NA,NA,1,6,NA,3,1,NA,NA
R  Harvey Hilliard,1,NA,NA,1,6,NA,3,4,NA,NA
J Hillier,1,NA,NA,1,4,NA,NA,3,NA,NA
x Hincks,1,1794,1871,1,4,NA,6,22,NA,NA
x Hincks,1,1794,1871,1,4,NA,7,22,NA,NA
Benjamin Hinde,1,NA,NA,1,4,NA,3,12,NA,NA
Benjamin Hinde,1,NA,NA,1,4,NA,4,12,NA,NA
Frederick Hindmarsh,1,NA,1875,1,3,NA,NA,1,8,NA
Frederick Hindmarsh,1,NA,1875,1,3,NA,NA,1,11,NA
Frederick Hindmarsh,1,NA,1875,1,3,NA,NA,1,64,NA
Frederick Hindmarsh,1,NA,1875,1,3,NA,NA,1,142,NA
Frederick Hindmarsh,1,NA,1875,1,3,NA,NA,3,8,NA
Frederick Hindmarsh,1,NA,1875,1,3,NA,NA,3,11,NA
Frederick Hindmarsh,1,NA,1875,1,3,NA,NA,3,64,NA
Frederick Hindmarsh,1,NA,1875,1,3,NA,NA,3,142,NA
Frederick Hindmarsh,1,NA,1875,1,6,NA,NA,1,8,NA
Frederick Hindmarsh,1,NA,1875,1,6,NA,NA,1,11,NA
Frederick Hindmarsh,1,NA,1875,1,6,NA,NA,1,64,NA
Frederick Hindmarsh,1,NA,1875,1,6,NA,NA,1,142,NA
Frederick Hindmarsh,1,NA,1875,1,6,NA,NA,3,8,NA
Frederick Hindmarsh,1,NA,1875,1,6,NA,NA,3,11,NA
Frederick Hindmarsh,1,NA,1875,1,6,NA,NA,3,64,NA
Frederick Hindmarsh,1,NA,1875,1,6,NA,NA,3,142,NA
George T Hine,1,NA,NA,1,4,NA,NA,18,NA,NA
August Hirsch,1,1817,1894,1,4,NA,3,NA,NA,NA
August Hirsch,1,1817,1894,1,4,NA,7,NA,NA,NA
Wilhelm His,1,1831,1904,1,4,NA,7,19,NA,NA
Wilhelm His,1,1831,1904,1,4,NA,7,43,NA,NA
Wilhelm His,1,1831,1904,1,4,NA,38,19,NA,NA
Wilhelm His,1,1831,1904,1,4,NA,38,43,NA,NA
x Hitchman,1,1805,1867,1,3,NA,3,3,NA,NA
W Hitchman,1,1817,1889,1,4,NA,3,3,2,NA
W Hitchman,1,1817,1889,1,4,NA,3,3,16,NA
W G E Hobbs,1,NA,NA,1,4,NA,17,3,8,NA
W G E Hobbs,1,NA,NA,1,6,NA,17,3,8,NA
F H Hobler,1,NA,NA,1,4,NA,NA,1,NA,NA
von Hochstetter,1,1829,1884,1,4,NA,7,13,NA,NA
von Hochstetter,1,1829,1884,1,4,NA,9,13,NA,NA
Thomas Hodge,1,NA,NA,1,4,NA,10,6,NA,NA
Thomas (1) Hodgkin,1,1798,1866,1,1,1,3,1,8,NA
Thomas (1) Hodgkin,1,1798,1866,1,1,1,3,1,55,NA
Thomas (1) Hodgkin,1,1798,1866,1,1,1,3,1,72,NA
Thomas (1) Hodgkin,1,1798,1866,1,1,1,3,1,86,NA
Thomas (1) Hodgkin,1,1798,1866,1,2,1,3,1,8,NA
Thomas (1) Hodgkin,1,1798,1866,1,2,1,3,1,55,NA
Thomas (1) Hodgkin,1,1798,1866,1,2,1,3,1,72,NA
Thomas (1) Hodgkin,1,1798,1866,1,2,1,3,1,86,NA
Thomas (1) Hodgkin,1,1798,1866,1,3,1,3,1,8,NA
Thomas (1) Hodgkin,1,1798,1866,1,3,1,3,1,55,NA
Thomas (1) Hodgkin,1,1798,1866,1,3,1,3,1,72,NA
Thomas (1) Hodgkin,1,1798,1866,1,3,1,3,1,86,NA
Brian Houghton Hodgson,1,1801,1894,1,3,NA,29,3,16,NA
Brian Houghton Hodgson,1,1801,1894,1,3,NA,29,3,21,NA
Brian Houghton Hodgson,1,1801,1894,1,3,NA,29,3,26,NA
Brian Houghton Hodgson,1,1801,1894,1,3,NA,29,7,16,NA
Brian Houghton Hodgson,1,1801,1894,1,3,NA,29,7,21,NA
Brian Houghton Hodgson,1,1801,1894,1,3,NA,29,7,26,NA
Brian Houghton Hodgson,1,1801,1894,1,3,NA,43,3,16,NA
Brian Houghton Hodgson,1,1801,1894,1,3,NA,43,3,21,NA
Brian Houghton Hodgson,1,1801,1894,1,3,NA,43,3,26,NA
Brian Houghton Hodgson,1,1801,1894,1,3,NA,43,7,16,NA
Brian Houghton Hodgson,1,1801,1894,1,3,NA,43,7,21,NA
Brian Houghton Hodgson,1,1801,1894,1,3,NA,43,7,26,NA
Brian Houghton Hodgson,1,1801,1894,1,4,NA,29,3,16,NA
Brian Houghton Hodgson,1,1801,1894,1,4,NA,29,3,21,NA
Brian Houghton Hodgson,1,1801,1894,1,4,NA,29,3,26,NA
Brian Houghton Hodgson,1,1801,1894,1,4,NA,29,7,16,NA
Brian Houghton Hodgson,1,1801,1894,1,4,NA,29,7,21,NA
Brian Houghton Hodgson,1,1801,1894,1,4,NA,29,7,26,NA
Brian Houghton Hodgson,1,1801,1894,1,4,NA,43,3,16,NA
Brian Houghton Hodgson,1,1801,1894,1,4,NA,43,3,21,NA
Brian Houghton Hodgson,1,1801,1894,1,4,NA,43,3,26,NA
Brian Houghton Hodgson,1,1801,1894,1,4,NA,43,7,16,NA
Brian Houghton Hodgson,1,1801,1894,1,4,NA,43,7,21,NA
Brian Houghton Hodgson,1,1801,1894,1,4,NA,43,7,26,NA
Brian Houghton Hodgson,1,1801,1894,1,6,NA,29,3,16,NA
Brian Houghton Hodgson,1,1801,1894,1,6,NA,29,3,21,NA
Brian Houghton Hodgson,1,1801,1894,1,6,NA,29,3,26,NA
Brian Houghton Hodgson,1,1801,1894,1,6,NA,29,7,16,NA
Brian Houghton Hodgson,1,1801,1894,1,6,NA,29,7,21,NA
Brian Houghton Hodgson,1,1801,1894,1,6,NA,29,7,26,NA
Brian Houghton Hodgson,1,1801,1894,1,6,NA,43,3,16,NA
Brian Houghton Hodgson,1,1801,1894,1,6,NA,43,3,21,NA
Brian Houghton Hodgson,1,1801,1894,1,6,NA,43,3,26,NA
Brian Houghton Hodgson,1,1801,1894,1,6,NA,43,7,16,NA
Brian Houghton Hodgson,1,1801,1894,1,6,NA,43,7,21,NA
Brian Houghton Hodgson,1,1801,1894,1,6,NA,43,7,26,NA
Kirkman Daniel Hodgson,1,1814,1879,1,3,NA,5,1,NA,2
Kirkman Daniel Hodgson,1,1814,1879,1,3,NA,5,3,NA,2
Kirkman Daniel Hodgson,1,1814,1879,1,6,NA,5,1,NA,2
Kirkman Daniel Hodgson,1,1814,1879,1,6,NA,5,3,NA,2
"x Hoeven, Van der",1,1801,1868,1,3,NA,7,57,NA,NA
"x Hoeven, Van der",1,1801,1868,1,3,NA,34,57,NA,NA
"x Hoeven, Van der",1,1801,1868,1,4,NA,7,57,NA,NA
"x Hoeven, Van der",1,1801,1868,1,4,NA,34,57,NA,NA
Carl Alphonse Hoffman,1,NA,NA,1,4,NA,NA,1,NA,NA
Carl Alphonse Hoffman,1,NA,NA,1,6,NA,NA,1,NA,NA
J W Holgate,1,NA,NA,1,3,NA,3,NA,NA,NA
Jennings Holgate,1,NA,NA,1,4,NA,NA,3,64,21
James Holland,1,NA,NA,1,4,NA,4,1,8,NA
Robert Hollond,1,1808,1877,1,3,NA,5,3,NA,NA
x Holmberg,1,1818,1864,1,3,NA,53,24,NA,NA
H N Holme,1,NA,NA,1,3,NA,NA,NA,NA,NA
William Holmes,1,NA,NA,1,2,1,NA,1,NA,NA
William Holmes,1,NA,NA,1,4,1,NA,1,NA,NA
H  le Hon,1,1809,1872,1,4,NA,7,20,143,NA
H  le Hon,1,1809,1872,1,4,NA,10,20,143,NA
T H Hood,1,NA,NA,1,4,NA,NA,6,8,NA
T H Hood,1,NA,NA,1,4,NA,NA,6,11,NA
Joseph Hooker,1,1817,1911,1,3,NA,7,1,21,2
Joseph Hooker,1,1817,1911,1,3,NA,7,1,21,43
Joseph Hooker,1,1817,1911,1,6,NA,7,1,21,2
Joseph Hooker,1,1817,1911,1,6,NA,7,1,21,43
Frederick William Hope,1,1797,1862,1,3,NA,6,3,NA,NA
Frederick William Hope,1,1797,1862,1,3,NA,47,3,NA,NA
James Hope,1,NA,NA,1,4,NA,43,7,NA,NA
James Hope,1,NA,NA,1,6,NA,43,7,NA,NA
John Baker Hopkins,1,1830,1888,1,4,NA,1,1,NA,NA
W J S Horton,1,NA,NA,1,3,NA,NA,3,26,NA
W J S Horton,1,NA,NA,1,3,NA,NA,3,144,NA
W J S Horton,1,NA,NA,1,4,NA,NA,3,26,NA
W J S Horton,1,NA,NA,1,4,NA,NA,3,144,NA
John Camden Hotten,1,1832,1873,1,3,NA,7,1,NA,NA
John Camden Hotten,1,1832,1873,1,6,NA,7,1,NA,NA
Henry Hotze,1,1833,1887,1,4,NA,NA,1,NA,NA
x Houghton,1,1809,1885,1,4,NA,21,1,8,2
x Houghton,1,1809,1885,1,4,NA,21,1,8,13
x Houghton,1,1809,1885,1,4,NA,21,1,21,2
x Houghton,1,1809,1885,1,4,NA,21,1,21,13
x Houghton,1,1809,1885,1,4,NA,21,1,34,2
x Houghton,1,1809,1885,1,4,NA,21,1,34,13
Alfred Robert Houghton,1,NA,NA,1,4,NA,NA,53,NA,NA
Edward Price Houghton,1,NA,NA,1,4,NA,3,53,2,NA
Frederick Hovenden,1,1838,1911,1,4,NA,NA,1,NA,NA
Frederick Hovenden,1,1838,1911,1,6,NA,NA,1,NA,NA
Alfred How,1,NA,NA,1,3,NA,NA,1,NA,NA
C F Howard,1,NA,NA,1,4,NA,43,1,NA,NA
W T Howard,1,NA,NA,1,4,NA,NA,1,NA,NA
W T Howard,1,NA,NA,1,6,NA,NA,1,NA,NA
H W Howarth,1,NA,NA,1,4,NA,NA,NA,NA,NA
Oswald Bloomfield Howell,1,NA,NA,1,4,NA,NA,1,NA,NA
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,1,8,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,1,8,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,1,21,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,1,21,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,1,26,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,1,26,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,1,50,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,1,50,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,1,113,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,1,113,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,1,145,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,1,145,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,3,8,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,3,8,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,3,21,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,3,21,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,3,26,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,3,26,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,3,50,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,3,50,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,3,113,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,3,113,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,3,145,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,5,3,145,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,1,8,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,1,8,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,1,21,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,1,21,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,1,26,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,1,26,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,1,50,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,1,50,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,1,113,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,1,113,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,1,145,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,1,145,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,3,8,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,3,8,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,3,21,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,3,21,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,3,26,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,3,26,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,3,50,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,3,50,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,3,113,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,3,113,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,3,145,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,9,3,145,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,1,8,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,1,8,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,1,21,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,1,21,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,1,26,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,1,26,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,1,50,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,1,50,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,1,113,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,1,113,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,1,145,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,1,145,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,3,8,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,3,8,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,3,21,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,3,21,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,3,26,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,3,26,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,3,50,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,3,50,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,3,113,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,3,113,4
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,3,145,2
Henry Hoyle Howorth,1,1842,1923,1,3,NA,11,3,145,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,1,8,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,1,8,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,1,21,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,1,21,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,1,26,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,1,26,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,1,50,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,1,50,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,1,113,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,1,113,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,1,145,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,1,145,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,3,8,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,3,8,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,3,21,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,3,21,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,3,26,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,3,26,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,3,50,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,3,50,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,3,113,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,3,113,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,3,145,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,5,3,145,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,1,8,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,1,8,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,1,21,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,1,21,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,1,26,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,1,26,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,1,50,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,1,50,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,1,113,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,1,113,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,1,145,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,1,145,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,3,8,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,3,8,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,3,21,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,3,21,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,3,26,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,3,26,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,3,50,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,3,50,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,3,113,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,3,113,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,3,145,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,9,3,145,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,1,8,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,1,8,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,1,21,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,1,21,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,1,26,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,1,26,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,1,50,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,1,50,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,1,113,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,1,113,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,1,145,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,1,145,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,3,8,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,3,8,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,3,21,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,3,21,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,3,26,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,3,26,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,3,50,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,3,50,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,3,113,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,3,113,4
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,3,145,2
Henry Hoyle Howorth,1,1842,1923,1,6,NA,11,3,145,4
Charles William Hoyland,1,1808,1889,1,4,NA,3,31,2,NA
F Hudson,1,NA,NA,1,4,NA,NA,3,23,NA
Henry Hudson,1,NA,1889,1,4,NA,3,12,23,NA
Henry Hudson,1,NA,1889,1,4,NA,3,12,56,NA
Henry Hudson,1,NA,1889,1,6,NA,3,12,23,NA
Henry Hudson,1,NA,1889,1,6,NA,3,12,56,NA
Robinson Hudson,1,NA,1867,1,4,NA,3,3,2,NA
Richard Hughes,1,1836,1902,1,4,NA,3,3,2,NA
Richard Hughes,1,1836,1902,1,4,NA,3,3,27,NA
T A Hughes,1,NA,NA,1,3,NA,NA,NA,NA,NA
Thomas McKenny Hughes,1,1832,1917,1,3,NA,NA,1,9,2
Thomas McKenny Hughes,1,1832,1917,1,3,NA,NA,1,11,2
Thomas McKenny Hughes,1,1832,1917,1,3,NA,NA,1,123,2
Thomas McKenny Hughes,1,1832,1917,1,6,NA,NA,1,9,2
Thomas McKenny Hughes,1,1832,1917,1,6,NA,NA,1,11,2
Thomas McKenny Hughes,1,1832,1917,1,6,NA,NA,1,123,2
Hamilton J Hulcee,1,NA,NA,1,4,NA,3,5,NA,NA
Thomas Humble,1,NA,1878,1,4,NA,3,3,27,NA
"Alexander Humboldt, Von",1,1769,1859,1,3,NA,7,19,NA,NA
"Alexander Humboldt, Von",1,1769,1859,1,3,NA,21,19,NA,NA
"Alexander Humboldt, Von",1,1769,1859,1,3,NA,28,19,NA,NA
Augustus H Hunt,1,1849,NA,1,4,NA,44,3,NA,NA
George S  Lennon Hunt,1,NA,NA,1,3,NA,13,14,8,NA
George S  Lennon Hunt,1,NA,NA,1,4,NA,13,14,8,NA
James Hunt,1,1833,1869,1,3,NA,3,1,9,13
James Hunt,1,1833,1869,1,3,NA,3,1,12,13
James Hunt,1,1833,1869,1,3,NA,3,1,15,13
James Hunt,1,1833,1869,1,3,NA,3,1,146,13
James Hunt,1,1833,1869,1,3,NA,3,1,147,13
James Hunt,1,1833,1869,1,3,NA,3,3,9,13
James Hunt,1,1833,1869,1,3,NA,3,3,12,13
James Hunt,1,1833,1869,1,3,NA,3,3,15,13
James Hunt,1,1833,1869,1,3,NA,3,3,146,13
James Hunt,1,1833,1869,1,3,NA,3,3,147,13
James Hunt,1,1833,1869,1,4,NA,3,1,9,13
James Hunt,1,1833,1869,1,4,NA,3,1,12,13
James Hunt,1,1833,1869,1,4,NA,3,1,15,13
James Hunt,1,1833,1869,1,4,NA,3,1,146,13
James Hunt,1,1833,1869,1,4,NA,3,1,147,13
James Hunt,1,1833,1869,1,4,NA,3,3,9,13
James Hunt,1,1833,1869,1,4,NA,3,3,12,13
James Hunt,1,1833,1869,1,4,NA,3,3,15,13
James Hunt,1,1833,1869,1,4,NA,3,3,146,13
James Hunt,1,1833,1869,1,4,NA,3,3,147,13
John (1) Hunt,1,NA,NA,1,4,NA,NA,3,NA,NA
John (2) Hunt,1,NA,1879,1,3,NA,16,1,NA,NA
John (2) Hunt,1,NA,1879,1,6,NA,16,1,NA,NA
William Wilson Hunter,1,1840,1900,1,3,NA,7,3,NA,2
William Wilson Hunter,1,1840,1900,1,3,NA,7,7,NA,2
William Wilson Hunter,1,1840,1900,1,3,NA,7,19,NA,2
William Wilson Hunter,1,1840,1900,1,3,NA,43,3,NA,2
William Wilson Hunter,1,1840,1900,1,3,NA,43,7,NA,2
William Wilson Hunter,1,1840,1900,1,3,NA,43,19,NA,2
William Wilson Hunter,1,1840,1900,1,6,NA,7,3,NA,2
William Wilson Hunter,1,1840,1900,1,6,NA,7,7,NA,2
William Wilson Hunter,1,1840,1900,1,6,NA,7,19,NA,2
William Wilson Hunter,1,1840,1900,1,6,NA,43,3,NA,2
William Wilson Hunter,1,1840,1900,1,6,NA,43,7,NA,2
William Wilson Hunter,1,1840,1900,1,6,NA,43,19,NA,2
Frank J Husband,1,NA,NA,1,3,NA,NA,1,NA,NA
H A Husband,1,NA,NA,1,3,NA,3,3,NA,NA
G A Hutchinson,1,NA,NA,1,4,NA,NA,1,NA,NA
Jonathan Hutchinson,1,1828,1913,1,2,1,3,1,2,NA
Jonathan Hutchinson,1,1828,1913,1,2,1,3,1,6,NA
Jonathan Hutchinson,1,1828,1913,1,4,1,3,1,2,NA
Jonathan Hutchinson,1,1828,1913,1,4,1,3,1,6,NA
Jonathan Hutchinson,1,1828,1913,1,6,1,3,1,2,NA
Jonathan Hutchinson,1,1828,1913,1,6,1,3,1,6,NA
Thomas Henry Huxley,1,1825,1895,1,3,NA,7,1,11,2
Thomas Henry Huxley,1,1825,1895,1,3,NA,7,1,11,43
Thomas Henry Huxley,1,1825,1895,1,3,NA,7,1,16,2
Thomas Henry Huxley,1,1825,1895,1,3,NA,7,1,16,43
Thomas Henry Huxley,1,1825,1895,1,3,NA,7,1,21,2
Thomas Henry Huxley,1,1825,1895,1,3,NA,7,1,21,43
Thomas Henry Huxley,1,1825,1895,1,3,NA,7,1,38,2
Thomas Henry Huxley,1,1825,1895,1,3,NA,7,1,38,43
Thomas Henry Huxley,1,1825,1895,1,3,NA,7,1,55,2
Thomas Henry Huxley,1,1825,1895,1,3,NA,7,1,55,43
Thomas Henry Huxley,1,1825,1895,1,3,NA,7,1,124,2
Thomas Henry Huxley,1,1825,1895,1,3,NA,7,1,124,43
Thomas Henry Huxley,1,1825,1895,1,4,NA,7,1,11,2
Thomas Henry Huxley,1,1825,1895,1,4,NA,7,1,11,43
